中国,CN,西南,500000,四川省,510000,,-1,,-1,广电网,1000139
中国,CN,华南,800000,广东省,440000,珠海市,440400,金湾区,440404,电信,100017
中国,CN,华南,800000,广东省,440000,佛山市,440600,顺德区,440606,移动,100025
中国,CN,华东,300000,山东省,370000,聊城市,371500,阳谷县,371521,电信,100017
中国,CN,东北,200000,辽宁省,210000,锦州市,210700,,-1,联通,100026
中国,CN,东北,200000,辽宁省,210000,沈阳市,210100,,-1,电信,100017
中国,CN,东北,200000,黑龙江省,230000,,-1,,-1,北龙中网,1000120
中国,CN,华北,100000,北京市,110000,北京市,110000,东城区,110101,,-1
尼日尔,NE,,,,,,,,,,
中国,CN,西北,600000,新疆维吾尔自治区,650000,,-1,,-1,,-1
中国,CN,东北,200000,辽宁省,210000,丹东市,210600,,-1,联通,100026
中国,CN,,-1,,-1,,-1,,-1,,-1
中国,CN,华东,300000,浙江省,330000,湖州市,330500,,-1,联通,100026
中国,CN,华南,800000,海南省,460000,海口市,460100,,-1,移动,100025
中国,CN,华东,300000,安徽省,340000,池州市,341700,,-1,电信,100017
中国,CN,华南,800000,广东省,440000,佛山市,440600,高明区,440608,电信,100017
中国,CN,华北,100000,北京市,110000,北京市,110000,昌平区,110114,网宽天地,1000193
中国,CN,华东,300000,浙江省,330000,台州市,331000,玉环县,331021,电信,100017
中国,CN,华东,300000,安徽省,340000,亳州市,341600,,-1,移动,100025
中国,CN,华北,100000,北京市,110000,北京市,110000,东城区,110101,广电网,1000139
中国,CN,西南,500000,四川省,510000,绵阳市,510700,,-1,长城互联网,1000313
中国,CN,西南,500000,云南省,530000,昭通市,530600,盐津县,530623,电信,100017
中国,CN,,-1,,-1,,-1,,-1,中企通信,1000312
中国,CN,华东,300000,浙江省,330000,宁波市,330200,慈溪市,330282,电信,100017
中国,CN,华北,100000,山西省,140000,阳泉市,140300,,-1,联通,100026
中国,CN,华南,800000,广东省,440000,江门市,440700,新会区,440705,电信,100017
中国,CN,华北,100000,河北省,130000,衡水市,131100,阜城县,131128,联通,100026
中国,CN,华东,300000,山东省,370000,淄博市,370300,,-1,联通,100026
中国,CN,华东,300000,江苏省,320000,,-1,,-1,长城互联网,1000313
中国,CN,华东,300000,上海市,310000,上海市,310000,浦东新区,310115,盛大网络,1000166
中国,CN,华东,300000,山东省,370000,济南市,370100,历城区,370112,电信,100017
中国,CN,华东,300000,江西省,360000,赣州市,360700,于都县,360731,电信,100017
中国,CN,西北,600000,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,,-1,联通,100026
中国,CN,西北,600000,陕西省,610000,咸阳市,610400,彬县,610427,电信,100017
中国,CN,华东,300000,福建省,350000,福州市,350100,晋安区,350111,电信,100017
中国,CN,西北,600000,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,尉犁县,652823,电信,100017
塔吉克斯坦,TJ,,,,,,,,,,
中国,CN,华北,100000,河北省,130000,,-1,,-1,铁通,100020
