1858076672,1858093567,3823
1858093568,1858094079,2205
1858094080,1858094591,3823
1858094592,1858095103,4185
1858095104,1858138111,3823
1858138112,1858139135,359
1858139136,1858140159,1849
1858140160,1858140671,4185
1858140672,1858141183,310
1858141184,1858141439,3550
1858141440,1858141695,3638
1858141696,1858141951,1748
1858141952,1858142207,336
1858142208,1858207743,359
1858207744,1858209791,553
1858209792,1858211839,3626
1858211840,1858213887,3803
1858213888,1858215935,3825
1858215936,1858220031,242
1858220032,1858222079,3532
1858222080,1858224127,3771
1858224128,1858226175,951
1858226176,1858228223,3472
1858228224,1858230271,3099
1858230272,1858232319,3803
1858232320,1858240511,3295
1858240512,1858245631,3771
1858245632,1858246655,3472
1858246656,1858248703,1179
1858248704,1858252799,553
1858252800,1858254847,468
1858254848,1858256895,3825
1858256896,1858257919,3532
1858257920,1858258943,3626
1858258944,1858260991,3771
1858260992,1858264575,3626
1858264576,1858264831,1179
1858264832,1858269183,3626
1858269184,1858270975,3099
1858270976,1858271231,685
1858271232,1858273279,3099
1858273280,1858289663,3771
1858289664,1858306047,3532
1858306048,1858330623,111
1858330624,1858331647,3532
1858331648,1858332671,111
1858332672,1858338815,3532
1858338816,1858347007,3295
1858347008,1858355199,3472
1858355200,1858363391,111
1858363392,1858371583,553
1858371584,1858373631,3626
1858373632,1858373887,3295
1858373888,1858379775,3626
1858379776,1858383871,3295
1858383872,1858404351,3626
1858404352,1858453503,4378
1858453504,1858469887,319
1858469888,1858478079,3169
1858478080,1858482175,4378
1858482176,1858486271,442
1858486272,1858494463,1624
1858494464,1858495487,1262
1858495488,1858502655,4537
1858502656,1858506751,1962
1858506752,1858510847,417
1858510848,1858519039,2656
1858519040,1858523135,4378
1858523136,1858524159,4007
1858524160,1858527231,4378
1858527232,1858529279,2669
1858529280,1858535423,4378
1858535424,1858536703,2656
1858536704,1858536959,4378
1858536960,1858537471,2656
1858537472,1858538495,4378
1858538496,1858539775,2656
1858539776,1858540799,4378
1858540800,1858541055,2656
1858541056,1858541311,4378
1858541312,1858542335,2656
1858542336,1858544127,4378
1858544128,1858544639,2656
1858544640,1858544895,4378
1858544896,1858545663,2656
1858545664,1858546687,4378
1858546688,1858547455,2656
1858547456,1858547711,4378
1858547712,1858548223,2656
1858548224,1858549503,4378
1858549504,1858550783,2656
1858550784,1858553087,4378
1858553088,1858554367,2656
1858554368,1858554623,4378
1858554624,1858554879,2656
1858554880,1858555391,4378
1858555392,1858555647,2656
1858555648,1858556159,4378
1858556160,1858556415,2656
1858556416,1858556671,4378
1858556672,1858557951,2656
1858557952,1858558463,4378
1858558464,1858558975,2656
1858558976,1858560255,4378
1858560256,1858561023,2656
1858561024,1858562303,4378
1858562304,1858563839,2656
1858563840,1858564351,4378
1858564352,1858564607,2656
1858564608,1858564863,4378
1858564864,1858565631,2656
1858565632,1858565887,4378
1858565888,1858566399,2656
1858566400,1858566911,4378
1858566912,1858567423,2656
1858567424,1858567679,4378
1858567680,1858569727,2656
1858569728,1858570239,4378
1858570240,1858570495,2656
1858570496,1858571007,4378
1858571008,1858572031,2656
1858572032,1858573823,4378
1858573824,1858575871,2656
1858575872,1858576127,4378
1858576128,1858576383,2656
1858576384,1858576895,4378
1858576896,1858577663,2656
1858577664,1858579967,4378
1858579968,1858580223,2656
1858580224,1858580735,4378
1858580736,1858582271,2656
1858582272,1858582527,4378
1858582528,1858582783,2656
1858582784,1858583039,4378
1858583040,1858583295,2656
1858583296,1858583807,4378
1858583808,1858584319,2656
1858584320,1858586111,4378
1858586112,1858586367,2656
1858586368,1858587647,4378
1858587648,1858588159,2656
1858588160,1858588415,4378
1858588416,1858588671,2656
1858588672,1858590463,4378
1858590464,1858591999,2656
1858592000,1858592767,4378
1858592768,1858593535,2656
1858593536,1858594047,4378
1858594048,1858594559,2656
1858594560,1858594815,4378
1858594816,1858595327,2656
1858595328,1858595839,4378
1858595840,1858596607,2656
1858596608,1858597119,4378
1858597120,1858597375,2656
1858597376,1858597631,4378
1858597632,1858597887,2656
1858597888,1858598655,4378
1858598656,1858599679,2656
1858599680,1858600191,4378
1858600192,1858600447,2656
1858600448,1858600959,4378
1858600960,1858617343,2132
1858617344,1858621439,1723
1858621440,1858622463,2767
1858622464,1858625535,2132
1858625536,1858629631,3478
1858629632,1858631679,4361
1858631680,1858633727,2132
1858633728,1858637823,3001
1858637824,1858638847,3478
1858638848,1858639103,4404
1858639104,1858641919,3478
1858641920,1858650111,4447
1858650112,1858658303,3661
1858658304,1858661375,4447
1858661376,1858662399,1775
1858662400,1858664447,4447
1858664448,1858682879,2132
1858682880,1858691071,4006
1858691072,1858695167,4447
1858695168,1858699263,4367
1858699264,1858703359,3661
1858703360,1858703615,2132
1858703616,1858703871,1723
1858703872,1858704127,2132
1858704128,1858705663,1723
1858705664,1858706175,2132
1858706176,1858707455,1723
1858707456,1858714623,4006
1858714624,1858715647,4447
1858715648,1858716671,4227
1858716672,1858717695,3001
1858717696,1858718463,2132
1858718464,1858718719,4227
1858718720,1858723839,2132
1858723840,1858732031,3661
1858732032,1858748415,2132
1858748416,1858756607,4404
1858756608,1858760703,1775
1858760704,1858764799,4006
1858764800,1858768895,3478
1858768896,1858770943,4227
1858770944,1858772991,4197
1858772992,1858775039,4361
1858775040,1858783231,2132
1858783232,1858785279,1775
1858785280,1858791423,2132
1858791424,1858797567,4227
1858797568,1858834943,3928
1858834944,1858838527,3135
1858838528,1858840575,3928
1858840576,1858842623,2492
1858842624,1858846719,3928
1858846720,1858854911,3135
1858854912,1858861055,1555
1858861056,1858863103,3663
1858863104,1858879487,4025
1858879488,1858887679,3135
1858887680,1858895871,4025
1858895872,1858920447,31
1858920448,1858928639,3135
1858928640,1858957311,3464
1858957312,1858961407,1192
1858961408,1858994175,2403
1858994176,1858998271,832
1858998272,1859002367,3746
1859002368,1859005439,832
1859005440,1859018751,2403
1859018752,1859031039,1555
1859031040,1859035135,2425
1859035136,1859043327,2492
1859043328,1859053567,3128
1859053568,1859059711,3928
1859059712,1859125247,3135
1859125248,1859128319,2800
1859128320,1859129343,1026
1859129344,1859131391,2800
1859131392,1859132415,2659
1859132416,1859133439,2800
1859133440,1859134463,121
1859134464,1859135487,4137
1859135488,1859140607,121
1859140608,1859141631,870
1859141632,1859143679,1588
1859143680,1859144703,3815
1859144704,1859145727,521
1859145728,1859149823,1588
1859149824,1859153919,1026
1859153920,1859158015,2800
1859158016,1859166207,2659
1859166208,1859166463,3130
1859166464,1859166719,3815
1859166720,1859167231,3130
1859167232,1859167487,2800
1859167488,1859168255,3130
1859168256,1859169279,2659
1859169280,1859172095,3130
1859172096,1859172351,2800
1859172352,1859175167,3130
1859175168,1859175423,4097
1859175424,1859175935,1588
1859175936,1859176447,3130
1859176448,1859177727,2659
1859177728,1859180543,3130
1859180544,1859181055,870
1859181056,1859186175,3130
1859186176,1859186431,4137
1859186432,1859190783,3130
1859190784,1859198975,3458
1859198976,1859212031,3130
1859212032,1859212287,3077
1859212288,1859213311,1273
1859213312,1859239935,3130
1859239936,1859244799,2800
1859244800,1859256319,3130
1859256320,1859264511,2800
1859264512,1859268607,1273
1859268608,1859272703,3458
1859272704,1859276799,1026
1859276800,1859277823,822
1859277824,1859278847,2912
1859278848,1859280895,822
1859280896,1859283967,4097
1859283968,1859284223,2659
1859284224,1859284479,4097
1859284480,1859293951,2659
1859293952,1859295231,401
1859295232,1859297279,2659
1859297280,1859302911,1273
1859302912,1859303167,870
1859303168,1859303423,1273
1859303424,1859305471,870
1859305472,1859307263,1372
1859307264,1859309567,2800
1859309568,1859313663,34
1859313664,1859313919,4137
1859313920,1859315455,2800
1859315456,1859315711,4137
1859315712,1859317759,2800
1859317760,1859321855,3815
1859321856,1859322623,1026
1859322624,1859322879,2800
1859322880,1859330047,1026
1859330048,1859338239,2659
1859338240,1859342335,3130
1859342336,1859346431,4137
1859346432,1859354623,4097
1859354624,1859358719,2659
1859358720,1859362815,1273
1859362816,1859366911,401
1859366912,1859369215,1372
1859369216,1859371007,2800
1859371008,1859375103,822
1859375104,1859375359,2800
1859375360,1859376127,3130
1859376128,1859376383,2800
1859376384,1859376895,3130
1859376896,1859377919,2800
1859377920,1859378175,3130
1859378176,1859378687,2800
1859378688,1859378943,3130
1859378944,1859387391,2800
1859387392,1859395583,1771
1859395584,1859403775,4034
1859403776,1859411967,1364
1859411968,1859414527,2580
1859414528,1859416063,1656
1859416064,1859419135,538
1859419136,1859420159,4246
1859420160,1859425279,314
1859425280,1859426303,113
1859426304,1859428351,314
1859428352,1859432447,3567
1859432448,1859436543,1010
1859436544,1859438591,1771
1859438592,1859442687,538
1859442688,1859444735,4034
1859444736,1859449855,1771
1859449856,1859450879,3567
1859450880,1859451391,1959
1859451392,1859451647,1005
1859451648,1859451903,4002
1859451904,1859452927,1959
1859452928,1859518463,4246
1859518464,1859583999,4117
1859584000,1859608575,3111
1859608576,1859609599,2362
1859609600,1859610623,3111
1859610624,1859615743,2362
1859615744,1859624959,3111
1859624960,1859649535,4340
1859649536,1859650303,3993
1859650304,1859650559,1770
1859650560,1859652095,3993
1859652096,1859652607,1770
1859652608,1859653631,3993
1859653632,1859657727,1770
1859657728,1859658751,3993
1859658752,1859682303,1770
1859682304,1859686399,454
1859686400,1859688447,1770
1859688448,1859688959,4176
1859688960,1859708927,1770
1859708928,1859709951,320
1859709952,1859715071,1770
1859715072,1859747839,2699
1859747840,1859756031,2757
1859756032,1859763199,1204
1859763200,1859766271,2757
1859766272,1859772415,2420
1859772416,1859780607,2699
1859780608,1859911679,2757
1859911680,1859977215,2681
1859977216,1860042751,3264
1860042752,1860046847,2294
1860046848,1860050943,342
1860050944,1860108287,2294
1860108288,1860173823,3025
1860173824,1860435967,2459
1860435968,1860448767,3970
1860448768,1860449023,2740
1860449024,1860501503,3970
1860501504,1860632575,423
1860632576,1860698111,1132
1860698112,1860706303,1644
1860706304,1860706559,3045
1860706560,1860706815,753
1860706816,1860708607,3045
1860708608,1860708863,2381
1860708864,1860714495,3045
1860714496,1860722687,3341
1860722688,1860726783,3214
1860726784,1860728831,2324
1860728832,1860733951,1644
1860733952,1860734975,2324
1860734976,1860735999,1657
1860736000,1860737023,2324
1860737024,1860739071,1644
1860739072,1860743167,344
1860743168,1860744191,2324
1860744192,1860745215,2459
1860745216,1860746239,2324
1860746240,1860747263,4188
1860747264,1860759551,1644
1860759552,1860761599,2324
1860761600,1860763647,2459
1860763648,1860829183,1644
1860829184,1860960255,2459
1860960256,1861091327,4201
1861091328,1861222399,2324
1861222400,1861320703,3970
1861320704,1861353471,1412
1861353472,1861419007,423
1861419008,1861484543,1132
1861484544,1861547775,1144
1861547776,1861548031,2176
1861548032,1861550079,1144
1861550080,1861558783,2102
1861558784,1861559039,1650
1861559040,1861615615,2102
1861615616,1861672959,1412
1861672960,1861673215,2302
1861673216,1861681151,1412
1861681152,1861688319,1358
1861688320,1861690623,504
1861690624,1861693183,3656
1861693184,1861694207,504
1861694208,1861697535,3656
1861697536,1861699583,2916
1861699584,1861700607,1034
1861700608,1861701631,4163
1861701632,1861705727,2916
1861705728,1861707775,1034
1861707776,1861709823,504
1861709824,1861713919,170
1861713920,1861716991,2916
1861716992,1861717503,360
1861717504,1861722111,2916
1861722112,1861722367,4163
1861722368,1861723135,504
1861723136,1861723391,4163
1861723392,1861724159,504
1861724160,1861727231,1034
1861727232,1861735423,504
1861735424,1861736447,68
1861736448,1861738495,360
1861738496,1861739519,504
1861739520,1861739775,4163
1861739776,1861740543,504
1861740544,1861741567,1034
1861741568,1861744127,170
1861744128,1861744639,504
1861744640,1861745407,1034
1861745408,1861745663,504
1861745664,1861745919,4163
1861745920,1861746687,504
1861746688,1861750271,1810
1861750272,1861750527,1331
1861750528,1861753087,1810
1861753088,1861753343,1331
1861753344,1861757951,1810
1861757952,1861758207,1331
1861758208,1861758975,1810
1861758976,1861763071,1331
1861763072,1861774079,1810
1861774080,1861774335,1331
1861774336,1861783295,1810
1861783296,1861783551,1331
1861783552,1861812223,1810
1861812224,1861877759,3970
1861877760,1861878527,1132
1861878528,1861878783,2433
1861878784,1861881343,1132
1861881344,1861881599,2433
1861881600,1861894143,1132
1861894144,1861894399,2433
1861894400,1861908735,1132
1861908736,1861908991,2433
1861908992,1861924863,1132
1861924864,1861925119,3529
1861925120,1861943295,1132
1861943296,1861971455,1485
1861971456,1861971711,4512
1861971712,1861976575,1485
1861976576,1861976831,1212
1861976832,1861977599,1485
1861977600,1861978623,1212
1861978624,1861979647,1485
1861979648,1861979903,1212
1861979904,1861982463,1485
1861982464,1861982719,1212
1861982720,1862008831,1485
1862008832,1862010111,1144
1862010112,1862010367,2176
1862010368,1862017279,1144
1862017280,1862017535,2176
1862017536,1862057983,1144
1862057984,1862066175,2397
1862066176,1862073087,1144
1862073088,1862073343,2397
1862073344,1862074367,1144
1862074368,1862078975,1966
1862078976,1862079231,2813
1862079232,1862139903,1966
1862139904,1862197247,2102
1862197248,1862197503,1938
1862197504,1862205439,2102
1862205440,1862205695,3505
1862205696,1862205951,3956
1862205952,1862270975,3505
1862270976,1862336511,2007
1862336512,1862337535,1196
1862337536,1862338559,2220
1862338560,1862339583,1860
1862339584,1862340863,952
1862340864,1862341119,2007
1862341120,1862342655,952
1862342656,1862343679,2220
1862343680,1862344703,4240
1862344704,1862345215,2007
1862345216,1862346751,952
1862346752,1862347775,1196
1862347776,1862352895,952
1862352896,1862361087,2221
1862361088,1862361343,952
1862361344,1862361599,2975
1862361600,1862362879,952
1862362880,1862363135,2975
1862363136,1862364671,952
1862364672,1862365183,2975
1862365184,1862369279,952
1862369280,1862377471,4240
1862377472,1862381567,1196
1862381568,1862385663,1246
1862385664,1862385919,2975
1862385920,1862386431,952
1862386432,1862387199,2975
1862387200,1862387455,952
1862387456,1862387711,2975
1862387712,1862388735,952
1862388736,1862388991,2975
1862388992,1862402047,952
1862402048,1862418431,1196
1862418432,1862434815,1860
1862434816,1862443007,952
1862443008,1862447103,1689
1862447104,1862451199,2220
1862451200,1862455295,2221
1862455296,1862459391,3034
1862459392,1862463487,4240
1862463488,1862465535,4292
1862465536,1862467583,3229
1862467584,1862482431,4240
1862482432,1862482687,817
1862482688,1862483967,4240
1862483968,1862500351,2220
1862500352,1862504447,3229
1862504448,1862508543,2220
1862508544,1862512639,2221
1862512640,1862513663,1689
1862513664,1862513919,2221
1862513920,1862514175,1689
1862514176,1862515967,2221
1862515968,1862516735,1689
1862516736,1862533119,2221
1862533120,1862541311,4172
1862541312,1862542335,2090
1862542336,1862542591,4172
1862542592,1862550783,2090
1862550784,1862551039,2158
1862551040,1862553599,2090
1862553600,1862555647,4422
1862555648,1862557695,4486
1862557696,1862558207,2090
1862558208,1862558719,2158
1862558720,1862563583,2090
1862563584,1862598655,4172
1862598656,1862601727,445
1862601728,1862604287,1923
1862604288,1862605823,3149
1862605824,1862606335,3053
1862606336,1862606847,3149
1862606848,1862607359,3053
1862607360,1862607871,3149
1862607872,1862608895,3271
1862608896,1862609151,3149
1862609152,1862609407,3271
1862609408,1862609663,3149
1862609664,1862610687,3271
1862610688,1862614271,3149
1862614272,1862614527,2627
1862614528,1862628351,3149
1862628352,1862629375,1261
1862629376,1862631423,103
1862631424,1862635519,1261
1862635520,1862637567,2182
1862637568,1862638591,2154
1862638592,1862639615,2182
1862639616,1862643711,1526
1862643712,1862647807,103
1862647808,1862651903,565
1862651904,1862655999,2141
1862656000,1862656511,1765
1862656512,1862657023,616
1862657024,1862657279,1765
1862657280,1862658047,616
1862658048,1862660095,1765
1862660096,1862662143,4207
1862662144,1862664191,1501
1862664192,1862667519,445
1862667520,1862669567,3271
1862669568,1862670591,445
1862670592,1862680575,3271
1862680576,1862688767,2154
1862688768,1862696959,3053
1862696960,1862713343,1261
1862713344,1862720511,2154
1862720512,1862721023,3149
1862721024,1862721535,2154
1862721536,1862722047,616
1862722048,1862722303,4207
1862722304,1862722815,616
1862722816,1862723071,4207
1862723072,1862725631,616
1862725632,1862729727,4207
1862729728,1862742015,3149
1862742016,1862746111,2154
1862746112,1862750207,1261
1862750208,1862750463,1765
1862750464,1862751487,2154
1862751488,1862751999,4207
1862752000,1862752255,2154
1862752256,1862752511,4207
1862752512,1862754303,2154
1862754304,1862755071,1765
1862755072,1862755327,1501
1862755328,1862755583,1765
1862755584,1862762495,1501
1862762496,1862762751,4207
1862762752,1862770687,2182
1862770688,1862770943,616
1862770944,1862776831,2154
1862776832,1862777087,616
1862777088,1862777343,2154
1862777344,1862778623,616
1862778624,1862778879,2154
1862778880,1862782975,4207
1862782976,1862785023,3053
1862785024,1862787071,4207
1862787072,1862787327,3149
1862787328,1862787583,2182
1862787584,1862795263,3149
1862795264,1862811647,3389
1862811648,1862815231,3262
1862815232,1862815743,3389
1862815744,1862819839,3262
1862819840,1862820351,4196
1862820352,1862820607,2578
1862820608,1862820863,1995
1862820864,1862821375,2578
1862821376,1862828031,1995
1862828032,1862828543,2436
1862828544,1862830079,4402
1862830080,1862833663,3011
1862833664,1862836223,4402
1862836224,1862836735,539
1862836736,1862840831,2964
1862840832,1862843391,2619
1862843392,1862846463,3994
1862846464,1862846975,1859
1862846976,1862849023,644
1862849024,1862850047,1859
1862850048,1862850815,644
1862850816,1862851327,3011
1862851328,1862851583,644
1862851584,1862851839,3011
1862851840,1862852095,644
1862852096,1862852351,3011
1862852352,1862852607,644
1862852608,1862853375,3011
1862853376,1862853631,644
1862853632,1862856703,54
1862856704,1862860799,2619
1862860800,1862872319,3563
1862872320,1862872575,2047
1862872576,1862877183,3563
1862877184,1862883839,1342
1862883840,1862884351,3563
1862884352,1862891519,1342
1862891520,1862896895,3563
1862896896,1862897151,4228
1862897152,1862897663,3563
1862897664,1862901759,2714
1862901760,1862908671,3563
1862908672,1862908927,4238
1862908928,1862909439,3399
1862909440,1862909951,3563
1862909952,1862910975,2317
1862910976,1862911743,1442
1862911744,1862911999,2317
1862912000,1862914047,3563
1862914048,1862916095,1535
1862916096,1862918399,3563
1862918400,1862919167,3287
1862919168,1862921215,3563
1862921216,1862921727,3209
1862921728,1862922495,3563
1862922496,1862922751,2961
1862922752,1862924287,3563
1862924288,1862926335,1853
1862926336,1862991871,4372
1862991872,1862994943,2054
1862994944,1862995967,4330
1862995968,1863002367,2054
1863002368,1863002623,1081
1863002624,1863002879,2054
1863002880,1863003135,115
1863003136,1863003391,4325
1863003392,1863003647,4330
1863003648,1863003903,1171
1863003904,1863004159,2455
1863004160,1863004415,428
1863004416,1863008255,2054
1863008256,1863008511,638
1863008512,1863010047,1041
1863010048,1863010303,1171
1863010304,1863010559,115
1863010560,1863010815,1041
1863010816,1863011071,4330
1863011072,1863011327,1041
1863011328,1863011583,2455
1863011584,1863011839,428
1863011840,1863012351,1041
1863012352,1863014399,638
1863014400,1863015423,2054
1863015424,1863016447,638
1863016448,1863017471,428
1863017472,1863017983,2455
1863017984,1863018239,59
1863018240,1863018495,2455
1863018496,1863019519,428
1863019520,1863020543,4330
1863020544,1863021567,4325
1863021568,1863021823,115
1863021824,1863024639,428
1863024640,1863024895,752
1863024896,1863025919,63
1863025920,1863026431,752
1863026432,1863026687,2149
1863026688,1863026943,1739
1863026944,1863028735,752
1863028736,1863031807,63
1863031808,1863032319,3735
1863032320,1863032831,63
1863032832,1863034367,752
1863034368,1863034879,2149
1863034880,1863035647,752
1863035648,1863036159,4152
1863036160,1863036927,752
1863036928,1863037695,63
1863037696,1863038207,3302
1863038208,1863041023,63
1863041024,1863057407,749
1863057408,1863062015,3698
1863062016,1863062271,3288
1863062272,1863065599,3698
1863065600,1863068671,2304
1863068672,1863068927,186
1863068928,1863069439,2304
1863069440,1863069695,186
1863069696,1863074047,3288
1863074048,1863076863,1483
1863076864,1863077887,3698
1863077888,1863081983,620
1863081984,1863082239,1947
1863082240,1863082495,3854
1863082496,1863084031,1947
1863084032,1863084543,3698
1863084544,1863085055,3129
1863085056,1863086079,3854
1863086080,1863086335,913
1863086336,1863087103,3129
1863087104,1863087615,3192
1863087616,1863088127,3129
1863088128,1863090175,3870
1863090176,1863092223,2200
1863092224,1863092735,33
1863092736,1863106559,2200
1863106560,1863108095,1582
1863108096,1863108351,2200
1863108352,1863122943,1582
1863122944,1863188479,3420
1863188480,1863192575,3690
1863192576,1863194623,28
1863194624,1863196671,1401
1863196672,1863198719,4050
1863198720,1863200767,2310
1863200768,1863202815,219
1863202816,1863204863,396
1863204864,1863206911,784
1863206912,1863208959,1420
1863208960,1863221247,199
1863221248,1863223295,2310
1863223296,1863225343,1744
1863225344,1863237631,199
1863237632,1863241727,2310
1863241728,1863245823,199
1863245824,1863247871,1401
1863247872,1863254015,199
1863254016,1863258111,345
1863258112,1863260159,1136
1863260160,1863262207,1075
1863262208,1863266303,247
1863266304,1863282687,3080
1863282688,1863290879,345
1863290880,1863292927,1136
1863292928,1863294975,1075
1863294976,1863299071,247
1863299072,1863303167,3080
1863303168,1863307263,247
1863307264,1863311359,345
1863311360,1863315455,3080
1863315456,1863319551,345
1863319552,1863327743,219
1863327744,1863327999,1921
1863328000,1863328255,3690
1863328256,1863340031,1921
1863340032,1863348223,2310
1863348224,1863352319,2272
1863352320,1863360511,784
1863360512,1863364607,1136
1863364608,1863366655,1075
1863366656,1863376895,1136
1863376896,1863377919,1420
1863377920,1863378175,1744
1863378176,1863389695,1420
1863389696,1863389951,1744
1863389952,1863401471,1420
1863401472,1863409663,199
1863409664,1863413759,2272
1863413760,1863417855,1401
1863417856,1863426047,28
1863426048,1863426559,1401
1863426560,1863426815,2310
1863426816,1863434239,1401
1863434240,1863434751,2310
1863434752,1863435007,199
1863435008,1863438335,2310
1863438336,1863440127,1921
1863440128,1863440383,1420
1863440384,1863441919,1921
1863441920,1863442175,3080
1863442176,1863442431,1921
1863442432,1863442687,2310
1863442688,1863442943,1921
1863442944,1863443199,1420
1863443200,1863443455,28
1863443456,1863443711,219
1863443712,1863443967,2310
1863443968,1863444223,1420
1863444224,1863444479,1921
1863444480,1863444991,199
1863444992,1863445247,3690
1863445248,1863450623,1921
1863450624,1863516159,3420
1863516160,1863583743,2343
1863583744,1863584767,3750
1863584768,1863587839,2343
1863587840,1863588351,2105
1863588352,1863588607,2343
1863588608,1863589375,2105
1863589376,1863589887,2343
1863589888,1863590143,2965
1863590144,1863590655,2343
1863590656,1863590911,2965
1863590912,1863595007,2343
1863595008,1863596031,2105
1863596032,1863597567,2343
1863597568,1863602687,3750
1863602688,1863602943,1134
1863602944,1863614463,3750
1863614464,1863630847,1134
1863630848,1863647231,2343
1863647232,1863712767,3420
1863712768,1863716863,4402
1863716864,1863725055,3262
1863725056,1863729407,4196
1863729408,1863730431,4402
1863730432,1863730687,4196
1863730688,1863730943,4402
1863730944,1863731967,4196
1863731968,1863737343,4402
1863737344,1863737855,539
1863737856,1863738879,4402
1863738880,1863739135,1995
1863739136,1863743999,4402
1863744000,1863747583,3011
1863747584,1863748095,539
1863748096,1863753727,3389
1863753728,1863754751,4402
1863754752,1863755775,2964
1863755776,1863759871,4402
1863759872,1863761919,3994
1863761920,1863763967,4402
1863763968,1863765503,644
1863765504,1863766015,4402
1863766016,1863766527,644
1863766528,1863768063,4402
1863768064,1863768575,54
1863768576,1863770111,4402
1863770112,1863772159,3389
1863772160,1863774207,3994
1863774208,1863778303,4402
1863778304,1863778559,3389
1863778560,1863791871,4402
1863791872,1863792127,3389
1863792128,1863816191,4402
1863816192,1863816447,3389
1863816448,1863843839,4402
1863843840,1863974911,3420
1863974912,1863975167,3060
1863975168,1863975423,1547
1863975424,1863975679,1941
1863975680,1864105983,1547
1864105984,1864237055,3420
1864237056,1864311551,4243
1864311552,1864311807,973
1864311808,1864368127,4243
1864368128,1864499199,3420
1864499200,1864501247,784
1864501248,1864564735,199
1864564736,1864609791,3690
1864609792,1864613887,1136
1864613888,1864630271,247
1864630272,1864660991,1921
1864660992,1864661247,28
1864661248,1864663807,1921
1864663808,1864664063,3690
1864664064,1864664319,1921
1864664320,1864664831,1420
1864664832,1864666111,1921
1864666112,1864666367,3080
1864666368,1864666623,1420
1864666624,1864677119,1921
1864677120,1864677375,199
1864677376,1864679423,1921
1864679424,1864695807,3690
1864695808,1864696063,199
1864696064,1864696575,3080
1864696576,1864696831,345
1864696832,1864697087,2310
1864697088,1864697343,3690
1864697344,1864697599,199
1864697600,1864697855,28
1864697856,1864698111,1420
1864698112,1864698367,2272
1864698368,1864698623,219
1864698624,1864698879,1075
1864698880,1864699903,199
1864699904,1864703999,345
1864704000,1864704255,247
1864704256,1864704511,1921
1864704512,1864705023,247
1864705024,1864705279,1921
1864705280,1864705791,247
1864705792,1864706047,1921
1864706048,1864708095,247
1864708096,1864721919,1921
1864721920,1864722175,345
1864722176,1864744959,1921
1864744960,1864761343,247
1864761344,1864772351,1986
1864772352,1864772607,4029
1864772608,1864837119,1986
1864837120,1864837375,2644
1864837376,1864845823,1986
1864845824,1864846079,162
1864846080,1864886783,1986
1864886784,1864887039,2644
1864887040,1864892415,1986
1864892416,1864892671,2305
1864892672,1864957951,3729
1864957952,1865023487,3420
1865023488,1865024255,3729
1865024256,1865024767,2305
1865024768,1865025023,3729
1865025024,1865026815,2305
1865026816,1865027327,3729
1865027328,1865031679,2305
1865031680,1865032191,3729
1865032192,1865034495,2305
1865034496,1865034751,3729
1865034752,1865039871,2305
1865039872,1865040639,3729
1865040640,1865041151,2305
1865041152,1865047039,3729
1865047040,1865048063,2305
1865048064,1865052159,3729
1865052160,1865053183,2305
1865053184,1865053439,3729
1865053440,1865053695,2305
1865053696,1865054207,3729
1865054208,1865054719,2305
1865054720,1865054975,3729
1865054976,1865055231,2305
1865055232,1865055743,3729
1865055744,1865056255,2305
1865056256,1865059327,3729
1865059328,1865059583,4283
1865059584,1865060351,3729
1865060352,1865061375,2305
1865061376,1865062911,3729
1865062912,1865063423,2305
1865063424,1865068543,3729
1865068544,1865069823,2305
1865069824,1865070079,3729
1865070080,1865070591,2305
1865070592,1865071615,3729
1865071616,1865072127,2305
1865072128,1865076735,3729
1865076736,1865078783,2305
1865078784,1865080319,3729
1865080320,1865089023,2305
1865089024,1865090047,1626
1865090048,1865091071,2305
1865091072,1865091839,1626
1865091840,1865092095,2305
1865092096,1865093119,1626
1865093120,1865095935,2305
1865095936,1865096191,1626
1865096192,1865096959,2305
1865096960,1865097215,1626
1865097216,1865098239,3729
1865098240,1865099007,2305
1865099008,1865105407,3729
1865105408,1865113599,2123
1865113600,1865115647,3729
1865115648,1865116159,2716
1865116160,1865117695,3729
1865117696,1865118719,2305
1865118720,1865118975,3729
1865118976,1865119231,2716
1865119232,1865121791,3729
1865121792,1865123839,2305
1865123840,1865124095,3729
1865124096,1865124863,2305
1865124864,1865125119,3729
1865125120,1865128959,2305
1865128960,1865129215,3729
1865129216,1865132543,2305
1865132544,1865132799,3729
1865132800,1865133567,2305
1865133568,1865133823,3729
1865133824,1865134079,2305
1865134080,1865134335,3729
1865134336,1865154559,2305
1865154560,1865187327,3420
1865187328,1865187583,1582
1865187584,1865285631,3420
1865285632,1865304575,4172
1865304576,1865308159,2090
1865308160,1865308415,4172
1865308416,1865308671,2090
1865308672,1865308927,4172
1865308928,1865330687,2090
1865330688,1865334783,2718
1865334784,1865346047,2090
1865346048,1865346303,3784
1865346304,1865482239,2090
1865482240,1865487615,3756
1865487616,1865489151,1498
1865489152,1865489407,3756
1865489408,1865490431,1498
1865490432,1865490687,3756
1865490688,1865496575,1498
1865496576,1865497599,3756
1865497600,1865499135,1498
1865499136,1865499391,3756
1865499392,1865499647,1498
1865499648,1865499903,3756
1865499904,1865500415,1498
1865500416,1865500671,3756
1865500672,1865501951,1498
1865501952,1865502207,3756
1865502208,1865502719,1498
1865502720,1865503231,3756
1865503232,1865504767,1498
1865504768,1865505279,3756
1865505280,1865505791,1498
